,CallPrice,PutPrice,StrikePrice,A50Price,LocalTime,Type,TransactionArbitrage,Profit
501,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:51.070851,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
502,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:51.070909,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
503,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:51.070992,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
504,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:51.071010,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
505,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:51.071027,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
506,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:51.595248,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
507,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:52.081021,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
508,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:52.081043,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
509,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:52.595697,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
510,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:53.110728,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
511,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:53.512729,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
512,0.0112,0.1095,2.05,1.958,2016-Feb-16 09:32:53.512753,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.377564076533969
513,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:54.018905,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
514,0.0112,0.1095,2.05,1.958,2016-Feb-16 09:32:54.019033,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.377564076533969
515,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:54.019156,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
516,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:54.019288,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
517,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:54.019315,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
518,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:54.019361,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
519,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:54.019398,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
520,0.0229,0.07,2.0,1.959,2016-Feb-16 09:32:55.574277,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,3.8594678195419094
